user_id,date,name,brand,price,image,quantity
284,1992-11-25T05:42:12,Azeitonas Verdes LA VIOLETERA com Pasta de Pimentão 200g,La Violetera,"R$ 9,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-4deff89326594ff19e0bd542c466e67d.jpeg,3
352,2010-01-01T01:38:54,Cogumelos Inteiros HEMMER Sachê 100g,Hemmer ,"R$ 7,90",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-7f2c21df44784eac8ace84743d6fcf18.jpg,5
500,1993-10-08T02:06:56,Requeijão CANTO DE MINAS 200g,Canto de Minas,"R$ 4,19",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-4aeb001125184b90883390db196cba3f.jpg,2
88,2007-03-04T07:16:43,Macarrão GALO Argola 500g,Galo,"R$ 4,29",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-caaca523bb45481ca03347c1fbdb3f1d.jpg,2
284,1992-11-25T05:42:12,Azeitonas Verdes LA VIOLETERA com Pasta de Pimentão 200g,La Violetera,"R$ 9,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-4deff89326594ff19e0bd542c466e67d.jpeg,3
973,2003-11-05T11:02:36,Macarrão Instantâneo TURMA DA MÔNICA Carne Suave 85g,Turma da Mônica,"R$ 1,49",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-2016020915465225443404ac0af558194d489398917ed015e34d.jpg,4
83,2004-06-20T03:45:34,Arroz Arbório LA PASTINA 1Kg,La Pastina,"R$ 22,90",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-828e11136b54423aa77e9a64380cc66f.jpg,3
70,2003-04-26T18:42:00,Atum Ralado COQUEIRO Óleo 170g ,Coqueiro ,"R$ 4,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-5a0a44e83bcb4193945c8dce5e073eb4.jpg,4
345,1998-06-20T12:54:26,Arroz Integral TIO JOÃO 1Kg ,Tio João,"R$ 4,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-b9eb624bd4144b3cb5feee0a57b10380.jpg,5
404,2016-12-16T12:03:13,Macarrão ADRIA com Ovos Padre Nosso 500g,Adria,"R$ 3,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-9eaeaa1a295e400982db107dc8da2531.jpeg,4
578,2003-03-25T03:29:20,DANETTE Chocolate 360g ,Danone,"R$ 8,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-9cd33b1a6d70487e8bc54e31b1df3835.jpg,5
862,1990-08-05T03:07:43,Sardinha GOMES DA COSTA Óleo 125g ,Gomes da Costa,"R$ 4,39",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-5a8856b3249c409f850e35c22ce91032.jpg,4
70,2003-04-26T18:42:00,Bebida Láctea NESCAU Tradicional 200ml,Nescau ,"R$ 1,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-e831a194886e40a39147d85b807d9bd0.jpg,3
560,2008-02-16T20:27:33,Salada de Atum GOMES DA COSTA Batata 150g ,GOMES,"R$ 11,98",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-201602091549327382477592b1a9bada4d4989e604fc10d532be.jpg,2
127,1991-03-15T13:42:49,Macarrão Instantâneo Cremoso NISSIN 4 Queijos 88g,Nissin,"R$ 1,49",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-201602091546531825395cec32fe33f54226872b2fabb6087b0b.jpg,4
685,2000-02-13T08:42:07,Atum Claro GOMES DA COSTA Azeite 170g ,Gomes da Costa,"R$ 15,98",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-3d52d892c71d47bc8c3282053b9c9cab.jpg,4
352,2010-01-01T01:38:54,Lasanha SEARA 4 Queijos 600g,Seara ,"R$ 11,49",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-d83b1199cc19413399145ee8c4a24e49.jpg,4
659,2006-09-24T17:48:56,Waffle Light FORNO DE MINAS 210g ,Forno de Minas,"R$ 4,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-6a2d39b71f174b1e866ba61f853e19bd.jpg,5
562,2010-05-18T18:26:19,Farofa YOKI com Pedaços Banana 200g,Yoki,"R$ 4,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-9a07b97b9cee4ddfb6070944d2c24781.jpg,4
953,1999-10-05T12:46:33,Azeitonas Pretas LA VIOLETERA Azapa com Caroço 200g,La Violetera,"R$ 12,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-c7df2bf805e14f8cbf0a4c217e6e6706.jpeg,4
121,2018-05-23T07:10:58,Queijo Tofu SAMURAI Tradicional 300g,Samurai ,"R$ 17,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-8a66ebee36c74800b4728674b25ab2f0.jpg,5
804,2003-12-22T11:26:37,Iogurte Grego ITAMBÉ Tradicional 400g,Itambé ,"R$ 6,49",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-aa96e692b04844808a8854f5629c6e42.jpeg,2
847,1993-02-11T00:29:28,Requeijão ITAMBÉ Ervas Finas 220g,Itambé ,"R$ 6,49",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-0f7202a298a148ff8a1ad85a2c5899fb.jpeg,2
404,2016-12-16T12:03:13,Macarrão GALO Tortiglione 500g,Galo,"R$ 4,29",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-de6f5b374c714d8ab4aa5746ce940b51.jpeg,5
471,1997-12-25T09:33:59,Macarrão Instantâneo CUP NOODLES Calabresa 68g,Cup Noodles,"R$ 3,49",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-1710929db46941d0beb8e2c02605b68b.jpeg,2
70,2003-04-26T18:42:00,Leite em Pó ITAMBÉ Semidesnatado 300g,Itambé ,"R$ 11,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-aeb2b21a0abc4de5ab3713ed4f55f5c1.jpg,5
860,1997-07-27T08:18:02,Queijo Fatiado PRESIDENT Prato 150g ,President ,"R$ 7,59",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-3cabac005ef04a05890b2d40d47c6aad.jpg,5
766,1998-07-25T02:17:14,Milho Verde OLÉ Vidro 200g,Olé,"R$ 2,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-9d080cd1d84a40cfbf169aac4790f868.jpg,4
990,1995-08-15T04:49:57,Polvilho Doce NIPPON 1Kg ,Nippon,"R$ 5,79",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-65838009cb1c4f6e90d74b03dbf18807.jpg,2
888,1995-11-28T09:00:14,Requeijão Lacfree VERDE CAMPO 180g,Lacfree,"R$ 9,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-2bcdd9f6efe94c97923eb46ccd9d7e4f.jpeg,3
762,1997-03-09T08:42:46,Iogurte Fit ITAMBÉ Morango 170g,Itambé ,"R$ 2,19",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-475961b9182c44859fc6e17f4f338fe7.jpg,2
847,1993-02-11T00:29:28,Queijo Árabe CHANCLICHE Natural 135g,Chancliche,"R$ 26,90",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-957466f7d34048a78a9676abc1ef39a8.jpeg,5
404,2016-12-16T12:03:13,Massa sem Glúten BARILLA Penne Rigate 500g,Barilla,"R$ 19,90",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-e8786cf916ce4af3be5a7183b3181ac3.jpeg,3
860,1997-07-27T08:18:02,Arroz TIO JORGE 2Kg, Tio Jorge,"R$ 6,49",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-c04fc96ddb5840129be98551c3acf28c.jpeg,3
157,2006-10-26T15:36:19,Manteiga COMPLEITE 200g,Compleite ,"R$ 8,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-f9999376bef8469e8d4320196ad1a1f6.jpg,5
837,2002-01-10T13:22:33,Massa de Arroz URBANO Penne 500g,Urbano,"R$ 4,86",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-a7680ae17ab84a1ab34be9c3710873be.jpg,5
404,2016-12-16T12:03:13,Salsicha Defumada SUPERBOM 150g ,Superbom,"R$ 15,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-4449b6ac8d9f4bab9c86ac636ebe126e.jpg,2
269,2006-12-08T14:13:29,Macarrão Instantâneo NISSIN LÁMEN Picanha 85g,Nissin Lámen,"R$ 1,49",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-20160209154652571327beaa5109e51e4e48bd242123061fc112.jpg,3
562,2010-05-18T18:26:19, Queijo Selection Camembert POLENGHI Triangular 125g ,Polenghi,"R$ 15,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-05c6e0ceb57c432cbdf5820817e1502d.jpg,5
560,2008-02-16T20:27:33,Iogurte Natural ITAMBÉ NoLac Desnatado 170g ,Itambé,"R$ 2,19",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-70a86b67622f47b6a1ccb765625ed5fe.jpeg,5
530,1993-04-20T06:44:05,SUSTAGEN Kids Baunilha 380g,Sustagen Kids,"R$ 29,90",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-8aaad9269f0549deb3dae96502c587bb.jpg,2
83,2004-06-20T03:45:34,Arroz Arbório LA PASTINA 1Kg,La Pastina,"R$ 22,90",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-828e11136b54423aa77e9a64380cc66f.jpg,3
866,2012-03-03T03:28:06,Azeitonas Verdes IMPERADOR Recheada 190g,Imperador ,"R$ 9,29",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-79648cd879a146ab837fe662b6a7e1ca.jpg,2
404,2016-12-16T12:03:13,Macarrão Instantâneo NISSIN LÁMEN Carne e Tomate 85g,Nissin Lámen,"R$ 1,49",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-27b20d25f46d488ea3a8f3c05241be04.jpg,3
417,2014-08-11T23:06:55,Macarrão GALO Ninho Nº3 500g,Galo ,"R$ 4,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-d88029a2a26f4d608eedb547a6357af8.jpg,2
723,2005-07-01T22:22:19,Bebida Láctea PIRAKIDS 200ml,Pirakids ,"R$ 1,09",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-6a2bbb2f2c6a4ee7a97e04133f2ea30a.jpg,5
450,2005-04-10T10:20:39,Canjica Amarela NIPPON 500g ,Nippon,"R$ 1,89",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-92226dd26ace41aaa9668b96f98e2eeb.jpeg,2
417,2014-08-11T23:06:55,Massa BARILLA Fusilli 500g,Fusilli,"R$ 13,90",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-806abca82c684ca3ac50b5bee774d879.jpg,2
804,2003-12-22T11:26:37,Taffman-EX YAKULT 110ml,Yakult ,"R$ 3,79",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-1c9458184f07413cbf318cee8c503ca5.jpg,5
767,2000-03-17T17:47:16,Macarrão Integral EMEGÊ Espaguete 500g,Emegê,"R$ 4,69",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-1732cd17759e463aac2e9167d06a715d.jpg,3
385,1997-08-18T02:48:12,Queijo Light CANTO DE MINAS Mussarela Kg,Canto de Minas,"R$ 49,90",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-3f8e2fcacda44082bd78c03bc3d33569.jpg,4
723,2005-07-01T22:22:19,Macarrão EMEGÊ Ninho com Ovos 500g,Emegê,"R$ 4,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-462adb059926473d971ad51145762843.jpeg,2
410,1998-09-16T08:01:36,Iogurte DANONE Salada de Frutas 900g ,Danone ,"R$ 8,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-0aefe2590e5c4dfb8f5d3b41bd69e76c.jpg,3
345,1998-06-20T12:54:26,Atum Ralado COQUEIRO em Água 170g,Coqueiro,"R$ 4,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-40663db5eb9842f098f8d1c3dba0f23e.jpg,3
288,1991-10-25T22:34:01,Queijo Gouda DANITA Forma Kg,Danita,"R$ 64,90",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-980da56af5a648b08f2fee9526cab08b.jpg,3
989,1999-07-26T16:40:02,Farinha de Mandioca YOKI Torrada 500g ,Yoki ,"R$ 5,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-05aabb76e8ca49e9a6c851af64edda18.jpg,4
352,2010-01-01T01:38:54,Azeitonas Pretas LA VIOLETERA sem Caroço 175g, La Violetera,"R$ 11,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-969c4459031f4614be72dd0bb001e78f.jpeg,3
28,2002-06-10T12:12:43,Queijo Tofu SAMURAI Ervas Finas 300g,Samurai ,"R$ 17,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-1a2d0cbe038746069b052f3b571cbac3.jpg,2
199,1992-08-09T17:59:03,Salsicha Viena BORDON 180g ,Bordon,"R$ 3,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-7735fcc8a781457e9b00a8c82771d056.jpg,5
211,2005-07-07T18:32:37,Salame Fatiado HACIENDAS Italiano 80g ,Haciendas ,"R$ 12,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-801a2fe7da8d4d8fbf6c7a74bd95db26.jpeg,4
449,2014-12-20T10:54:01,Pêssego em Calda ACONCÁGUA Metades 230g,Aconcágua,"R$ 3,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-2adc47311eec40e9b8f46fc778799cd5.jpg,2
211,2005-07-07T18:32:37,Macarrão PAGANINI Tagliatelle 500g,Paganini,"R$ 5,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-e3c70ef430a3456082e43afc2fa486d0.jpg,2
352,2010-01-01T01:38:54,Farinha de Milho NIPPON 500g ,Nippon,"R$ 2,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-9e5763edffe14ba1be11eb16cc102601.jpg,4
450,2005-04-10T10:20:39,Requeijão ITAMBÉ Light 220g,Itambé,"R$ 6,49",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-64206177ed8d4da19ba0612f0b51ec27.jpeg,3
560,2008-02-16T20:27:33,Macarrão Integrale PAGANINI Penne Rigate 500g,Paganini ,"R$ 9,90",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-8fd55e48aca14884b31a8c50fe084e13.jpg,2
70,2003-04-26T18:42:00,Macarrão Instantâneo NISSIN LÁMEN Bacon 85g,Nissin Lámen,"R$ 1,49",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-20160209154651335695b283796138ba40af81e374e45b27751a.jpg,2
91,1994-01-13T04:49:54,Seleta de Legumes GOIÁS VERDE Lata 200g,GOIÀS VERDE,"R$ 2,89",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-3e935f5b599640e893416d9ba43b4233.jpg,5
121,2018-05-23T07:10:58,Tomate Seco LA PASTINA 280g,La Pastina,"R$ 22,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-cb7c4542d4824927bce01df1a9ad5b0b.jpg,3
476,2004-09-10T03:31:00,Manteiga GRAN MESTRI com Sal 200g ,Gran Mestri ,"R$ 14,49",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-40c0722f54bf452bb91e5e9816515feb.jpeg,5
735,2006-09-09T16:17:57,Palmito Picado IMPERADOR 300g ,Imperador,"R$ 11,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-2dfcc644b5984ac2aebb6129153184ab.jpg,3
116,2007-09-25T03:41:05,Macarrão ADRIA Sêmola Fidelinho 500g,Adria ,"R$ 4,29",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-ef5fd125ac1841e59f1d476a04ddfd0a.jpg,2
116,2007-09-25T03:41:05,Massa LA MOLISANA Espaguete Quadrato 500g,La Molisana,"R$ 5,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-095e07a7c96b45e8bb48273812abf0e6.jpeg,3
499,2002-02-09T20:57:53,Macarrão Instantâneo NISSIN LÁMEN Galinha Caipira 85g,Nissin Lámen,"R$ 1,49",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-13e978efb6be4bf6b6d91913028eca45.jpg,4
659,2006-09-24T17:48:56,Waffle Light FORNO DE MINAS 210g ,Forno de Minas,"R$ 4,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-6a2d39b71f174b1e866ba61f853e19bd.jpg,5
254,2007-12-22T11:00:37,Arroz à Grega TIO JOÃO Cozinha Fácil 250g,Tio João,"R$ 5,49",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-859eac5a25df47f594f6718004a31d48.jpg,4
664,1992-03-07T12:07:41,Massa LA MOLISANA Linguine 500g,La Molisana,"R$ 5,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-9f65e4cc6fd9458298a8b8b54f16db3b.jpg,2
907,2015-03-01T12:38:42,Iogurte Natural CANTO DE MINAS Integral 180g,Canto de Minas,"R$ 1,79",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-d22cafba66354c3498497452afa7c291.jpeg,2
610,1994-02-10T01:31:54,Batata Palha VISCONTI Cebola e Salsa 140g,Visconti,"R$ 4,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-2016020915492348624362c8e97c93744024b531b14a5e724374.jpg,5
449,2014-12-20T10:54:01,Macarrão com Ovos ADRIA Letrinhas 500g ,Adria,"R$ 3,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-22f8fc787dd04e628ecd6c72775476d7.jpeg,4
400,2015-11-01T21:46:33,Filé de Sardinha GOMES DA COSTA Pimenta 125g,GOMES,"R$ 10,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-784b05049fb64be1a0703adc812cd484.jpg,4
699,1993-05-09T01:02:11,Mistura para Bolo FLEISCHMANN Choco Mousse 450g,Fleischman ,"R$ 6,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-072d3770d02d4dd3898cc066b3035b3a.jpg,5
216,2002-02-15T09:41:44,Coalhada CANTO DE MINAS Light 900ml,Canto de Minas,"R$ 8,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-a0ffec507b4948478ff3a21b1818fe40.jpg,5
70,2003-04-26T18:42:00,Leite em Pó ITAMBÉ Semidesnatado 300g,Itambé ,"R$ 11,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-aeb2b21a0abc4de5ab3713ed4f55f5c1.jpg,5
577,2003-12-21T09:55:02,Filé de Sardinha GOMES DA COSTA Limão 125g ,GOMES,"R$ 10,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-7639c9e913004c45899edff3ef33e7bb.jpg,4
685,2000-02-13T08:42:07,Aveia MEU BIJU 8 Grãos 500g ,Meu Biju,"R$ 6,19",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-fbe3db93869a47ef9a3ba56079503133.png,4
417,2014-08-11T23:06:55,Massa Lasanha GERMANA ao Forno 500g,Germana ,"R$ 7,79",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-d3728dbcecd24270a115648671a345e2.jpeg,2
976,1990-07-28T09:43:42,Farofa de Milho YOKI Temperada 500g ,Yoki ,"R$ 6,49",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-6d1ac399e54a42cca9f1e2527e310864.jpg,4
560,2008-02-16T20:27:33,Farinha de Mandioca BSB ALIMENTOS Quebradinha 1Kg,Bsb Alimentos,"R$ 7,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-0bac837ec6d34b539149a936c762f52e.jpg,4
330,2004-05-21T03:52:49,Azeitonas Verdes CAMPO BELO Fatiada 160g,Campo Belo,"R$ 4,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-7c0964d8a59845408fa6b1ec2f247a1d.jpeg,4
723,2005-07-01T22:22:19,Cogumelos Champignons LA VIOLETERA Fatiado 200g,La Violetera,"R$ 18,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-fc0c4095d0ae4dd7a7b755bfa00272ec.jpeg,4
417,2014-08-11T23:06:55,Tortilha PULLMAN Rap 10 Tradicional 330g,Pullman ,"R$ 7,49",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-feeea42bc0eb4d44a1f057e0394d636b.jpg,5
169,2005-04-06T21:19:18,Salame SADIA Italiano 100g,Sadia,"R$ 9,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-5b6b56c6f65d4c81831916e4cf75232b.jpeg,2
330,2004-05-21T03:52:49,Feijão Branco COMBRASIL 500g,Combrasil,"R$ 5,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-be272b6498b4486292a96eaf61e145d9.jpg,5
28,2002-06-10T12:12:43,Leite Fermentado BATAVO Tradicional Caixinha 6x80g ,Batavo,"R$ 4,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-0b7718dfd4664d9ea208cc966e3faa07.jpg,3
88,2007-03-04T07:16:43,Macarrão GALO Argola 500g,Galo,"R$ 4,29",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-caaca523bb45481ca03347c1fbdb3f1d.jpg,2
829,2017-04-22T01:30:46,Azeitonas Verdes CAMPO BELO sem Caroço 160g,Campo Belo,"R$ 5,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-a81993c8d7374ecf90a46046cc214053.jpeg,2
89,2008-03-03T01:07:38,Massa MAJORA Fusilli 500g ,Majora,"R$ 3,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-bae9f6b3ed35423f91d3b238a280b588.jpeg,2
116,2007-09-25T03:41:05,Bebida Láctea ITAMBÉ PRÓ + Baunilha 200ml,Itambé ,"R$ 4,79",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-a6d0c78500c742a981007bae9c8d5cb4.jpg,4
560,2008-02-16T20:27:33,Requeijão NESTLÉ Light 200g,Nestle ,"R$ 6,49",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-a632858ab7a34dfca5b827b5bb9c174d.jpg,2
989,1999-07-26T16:40:02,Iogurte CANTO DE MINAS Light Ameixa 900g ,Canto de Minas,"R$ 7,49",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-9bbc2becad094efdbed55a44852b04fb.jpg,4
562,2010-05-18T18:26:19,Feijoada ANGLO 830g ,Anglo,"R$ 13,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-e0a926769a8942858a67ff42f4a46ab0.jpg,5
28,2002-06-10T12:12:43,Iogurte CANTO DE MINAS Morango 900g,Canto de Minas,"R$ 6,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-69b0751cb11945038ecf06b87c115418.jpg,2
723,2005-07-01T22:22:19,Macarrão Sêmola ADRIA Espaguete 1Kg,Adria ,"R$ 5,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-d4c126be28f24f8781b5a04813d920de.jpg,3
890,2015-11-07T21:17:49,Queijo Gruyere CRUZILIA Forma Kg,Cruzilia,"R$ 99,90",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-8b0077e626ef4617a4ae5ce1e6b1c3cf.jpg,5
845,1990-06-10T05:03:56,Queijo Light TIROLEZ Mussarela Kg,Tirolez ,"R$ 59,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-828498e7e32243f98d531fd2f2812777.jpg,4
860,1997-07-27T08:18:02,Pêssegos em Calda SHELBY 450g,Shelby,"R$ 7,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-b59889e843594d0db6f86fec183bfb4b.jpg,5
330,2004-05-21T03:52:49,Azeitonas Verdes CAMPO BELO 200g,Campo Belo,"R$ 5,59",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-306626757e5c471db19cc908e2c406fc.png,5
70,2003-04-26T18:42:00,Leite em Pó ITAMBÉ Semidesnatado 300g,Itambé ,"R$ 11,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-aeb2b21a0abc4de5ab3713ed4f55f5c1.jpg,5
953,1999-10-05T12:46:33,Queijo PIRACANJUBA Mussarela Lanche Kg ,Piracanjuba,"R$ 45,90",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-06c8bcae97724cf8bb61e025de0d3cb8.jpeg,3
866,2012-03-03T03:28:06,Iogurte Natural ITAMBÉ Desnatado 170g ,Itambé ,"R$ 2,19",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-fb5e56a0f7ae4ab5b1ddbb9e2a5ee987.jpeg,4
976,1990-07-28T09:43:42,Salsicha Vegetal SUPERBOM 300g ,SUPERBOM,"R$ 19,59",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-20160209154628044954446b6d17614f4db38a7b595831bc6bdc.jpg,4
625,2012-04-13T21:00:36,Petit Suisse Itambezinho ITAMBÉ Tradicional 360g,Itambé ,"R$ 5,79",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-d8b5e540f67b48718d8d0d2b1cd6ca5a.jpeg,4
577,2003-12-21T09:55:02,Leite em Pó ITAMBÉ NoLac 300g,Itambé,"R$ 12,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-f7a3aa54f6a74391ba1c61aec14eedfa.jpg,5
989,1999-07-26T16:40:02,Iogurte CANTO DE MINAS Light Ameixa 900g ,Canto de Minas,"R$ 7,49",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-9bbc2becad094efdbed55a44852b04fb.jpg,4
847,1993-02-11T00:29:28,Macarrão de Arroz Integral URBANO Pena 500g,Urbano,"R$ 5,59",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-146900c1ff414a2bbf069c528ca9a216.jpg,2
254,2007-12-22T11:00:37,Macarrão com Ovos ADRIA Nhoque 500g ,Adria,"R$ 3,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-f392e20213a2464baa6a0273e6b2faa0.jpg,2
88,2007-03-04T07:16:43,Farofa de Mandioca YOKI Temperada 500g ,Yoki,"R$ 6,49",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-e10cd657b5b248889e8973e3abd0bb3e.jpg,5
209,1998-10-05T08:30:09,Carne Seca Desfiada VAPZA 400g ,VAPZA,"R$ 36,90",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-201602091553199654700fae21c7cb0e4949a6289934960bd544.jpg,4
320,2017-01-21T12:20:00,Arroz Integral com Vegetais TIO JOÃO Cozinha Fácil 250g ,Tio João,"R$ 5,29",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-e6ea22ec5b6f4388bb22b6eef505caef.jpg,4
890,2015-11-07T21:17:49,Queijo Gruyere CRUZILIA Forma Kg,Cruzilia,"R$ 99,90",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-8b0077e626ef4617a4ae5ce1e6b1c3cf.jpg,5
127,1991-03-15T13:42:49,Presunto Cozido SADIA sem Capa de Gordura Kg,Sadia,"R$ 32,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-62ef7bc552b54dc9bf4c4aa64c08c5d3.jpeg,4
